시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 이름,자치구 이름,년도,월,카테고리
영천시장,13.0,배추 1포기,,4950.0,2024-07,,전통시장,서대문구,2024,7,농산물
길동복조리시장,13.0,배추 1포기,,6000.0,2024-07,3개 18000,전통시장,강동구,2024,7,농산물
백학시장,13.0,배추 1포기,,4000.0,2024-07,,전통시장,중구,2024,7,농산물
마포·공덕시장,13.0,배추 1포기,,5833.0,2024-07,13포기  17500,전통시장,마포구,2024,7,농산물
남성역골목시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,동작구,2024,7,농산물
뚝도시장,13.0,배추 1포기,,6500.0,2024-07,,전통시장,성동구,2024,7,농산물
남문시장,13.0,배추 1포기,,7000.0,2024-07,,전통시장,금천구,2024,7,농산물
자양골목시장,13.0,배추 1포기,,4500.0,2024-07,,전통시장,광진구,2024,7,농산물
동원시장,13.0,배추 1포기,,4800.0,2024-07,,전통시장,중랑구,2024,7,농산물
숭인시장,13.0,배추 1포기,,4500.0,2024-07,,전통시장,강북구,2024,7,농산물
비단길현대시장,13.0,배추 1포기,,5500.0,2024-07,,전통시장,금천구,2024,7,농산물
신창시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,도봉구,2024,7,농산물
청담삼익시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,강남구,2024,7,농산물
망원시장,13.0,배추 1포기,,4000.0,2024-07,1망12000원,전통시장,마포구,2024,7,농산물
신영시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,양천구,2024,7,농산물
목동깨비시장(목3동시장),13.0,배추 1포기,,7000.0,2024-07,,전통시장,양천구,2024,7,농산물
노룬산골목시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,광진구,2024,7,농산물
관악신사시장(신림4동),13.0,배추 1포기,,6980.0,2024-07,,전통시장,관악구,2024,7,농산물
대조시장,13.0,배추 1포기,,7000.0,2024-07,,전통시장,은평구,2024,7,농산물
암사종합시장,13.0,배추 1포기,,6330.0,2024-07,3 포기19000,전통시장,강동구,2024,7,농산물
창신골목시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,종로구,2024,7,농산물
구로시장,13.0,배추 1포기,,8000.0,2024-07,,전통시장,구로구,2024,7,농산물
장미원골목시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,강북구,2024,7,농산물
미성동도깨비시장,13.0,배추 1포기,,5260.0,2024-07,,전통시장,관악구,2024,7,농산물
용문시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,용산구,2024,7,농산물
연서시장,13.0,배추 1포기,,3500.0,2024-07,,전통시장,은평구,2024,7,농산물
백년시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,강북구,2024,7,농산물
영동전통시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,강남구,2024,7,농산물
솔샘시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,강북구,2024,7,농산물
강남개포시장,13.0,배추 1포기,,4960.0,2024-07,,전통시장,강남구,2024,7,농산물
백련시장,13.0,배추 1포기,,2500.0,2024-07,,전통시장,서대문구,2024,7,농산물
대신시장,13.0,배추 1포기,,4990.0,2024-07,,전통시장,영등포구,2024,7,농산물
영일시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,영등포구,2024,7,농산물
포방터시장,13.0,배추 1포기,,6000.0,2024-07,,전통시장,서대문구,2024,7,농산물
새마을시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,송파구,2024,7,농산물
풍납시장,13.0,배추 1포기,,5000.0,2024-07,,전통시장,송파구,2024,7,농산물
신창시장,13.0,배추 1포기,,3500.0,2024-06,,전통시장,도봉구,2024,6,농산물
오목교중앙시장,13.0,배추 1포기,,4930.0,2024-06,,전통시장,양천구,2024,6,농산물
미성동도깨비시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,관악구,2024,6,농산물
가리봉시장,13.0,배추 1포기,,3500.0,2024-06,,전통시장,구로구,2024,6,농산물
신중앙시장,13.0,배추 1포기,,3670.0,2024-06,,전통시장,중구,2024,6,농산물
백학시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,중구,2024,6,농산물
장미원골목시장,13.0,배추 1포기,,4500.0,2024-06,,전통시장,강북구,2024,6,농산물
장위전통시장,13.0,배추 1포기,,1500.0,2024-06,알배추,전통시장,성북구,2024,6,농산물
상계중앙시장,13.0,배추 1포기,,2600.0,2024-06,세일3개8000,전통시장,노원구,2024,6,농산물
인헌시장,13.0,배추 1포기,,3700.0,2024-06,,전통시장,관악구,2024,6,농산물
청담삼익시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강남구,2024,6,농산물
강남개포시장,13.0,배추 1포기,,4300.0,2024-06,12900원 3개,전통시장,강남구,2024,6,농산물
영동전통시장,13.0,배추 1포기,,4000.0,2024-06,12000원 3개,전통시장,강남구,2024,6,농산물
대림시장,13.0,배추 1포기,,4900.0,2024-06,,전통시장,은평구,2024,6,농산물
은행나무시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,금천구,2024,6,농산물
대명여울빛거리시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,금천구,2024,6,농산물
창신골목시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,종로구,2024,6,농산물
인왕시장,13.0,배추 1포기,,3300.0,2024-06,,전통시장,서대문구,2024,6,농산물
용문시장,13.0,배추 1포기,,3500.0,2024-06,,전통시장,용산구,2024,6,농산물
망원시장,13.0,배추 1포기,,4000.0,2024-06,1망12000원,전통시장,마포구,2024,6,농산물
쌍문시장,13.0,배추 1포기,,5333.0,2024-06,"16,000원/3통(1망)",전통시장,도봉구,2024,6,농산물
창동골목시장,13.0,배추 1포기,,4667.0,2024-06,"14,000원/3통(1망)",전통시장,도봉구,2024,6,농산물
노룬산골목시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,광진구,2024,6,농산물
신영시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,양천구,2024,6,농산물
자양골목시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,광진구,2024,6,농산물
동원시장,13.0,배추 1포기,,5190.0,2024-06,,전통시장,중랑구,2024,6,농산물
관악신사시장(신림4동),13.0,배추 1포기,,4500.0,2024-06,,전통시장,관악구,2024,6,농산물
돈암제일시장,13.0,배추 1포기,,2500.0,2024-06,,전통시장,성북구,2024,6,농산물
숭인시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강북구,2024,6,농산물
남문시장,13.0,배추 1포기,,6000.0,2024-06,,전통시장,금천구,2024,6,농산물
새마을시장,13.0,배추 1포기,,3330.0,2024-06,,전통시장,송파구,2024,6,농산물
풍납시장,13.0,배추 1포기,,3270.0,2024-06,,전통시장,송파구,2024,6,농산물
비단길현대시장,13.0,배추 1포기,,5500.0,2024-06,,전통시장,금천구,2024,6,농산물
신원시장(신림1동),13.0,배추 1포기,,4166.0,2024-06,1망13000,전통시장,관악구,2024,6,농산물
남성시장,13.0,배추 1포기,,3000.0,2024-06,국내산 1개당 3000원,전통시장,동작구,2024,6,농산물
대림중앙시장,13.0,배추 1포기,,4500.0,2024-06,,전통시장,영등포구,2024,6,농산물
신림중앙시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,관악구,2024,6,농산물
남부종합시장,13.0,배추 1포기,,3500.0,2024-06,,전통시장,서초구,2024,6,농산물
광장시장,13.0,배추 1포기,,6000.0,2024-06,,전통시장,종로구,2024,6,농산물
관악중부시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,관악구,2024,6,농산물
대조시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,은평구,2024,6,농산물
대신시장,13.0,배추 1포기,,2660.0,2024-06,1망7980,전통시장,영등포구,2024,6,농산물
우리시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,영등포구,2024,6,농산물
금남시장,13.0,배추 1포기,,3666.0,2024-06,,전통시장,성동구,2024,6,농산물
마포농수산물시장,13.0,배추 1포기,,4330.0,2024-06,"1망,3포기,13.000원",전통시장,마포구,2024,6,농산물
암사종합시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강동구,2024,6,농산물
고분다리전통시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강동구,2024,6,농산물
아현시장,13.0,배추 1포기,,2670.0,2024-06,,전통시장,마포구,2024,6,농산물
목동깨비시장(목3동시장),13.0,배추 1포기,,5000.0,2024-06,,전통시장,양천구,2024,6,농산물
답십리현대시장,13.0,배추 1포기,,4333.0,2024-06,"13,000원/3통(1망)",전통시장,동대문구,2024,6,농산물
답십리시장,13.0,배추 1포기,,3933.0,2024-06,"11,800원/3통(1망)",전통시장,동대문구,2024,6,농산물
목사랑시장(목4동시장),13.0,배추 1포기,,2980.0,2024-06,,전통시장,양천구,2024,6,농산물
송화(벽화)시장,13.0,배추 1포기,,3980.0,2024-06,,전통시장,강서구,2024,6,농산물
고척근린시장,13.0,배추 1포기,,2000.0,2024-06,,전통시장,구로구,2024,6,농산물
중곡제일골목시장,13.0,배추 1포기,,3330.0,2024-06,,전통시장,광진구,2024,6,농산물
남구로시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,구로구,2024,6,농산물
화양제일골목시장,13.0,배추 1포기,,3980.0,2024-06,,전통시장,광진구,2024,6,농산물
영등포전통시장,13.0,배추 1포기,,3400.0,2024-06,3통1만원,전통시장,영등포구,2024,6,농산물
방학동도깨비시장,13.0,배추 1포기,,3670.0,2024-06,3포기1망-11000,전통시장,도봉구,2024,6,농산물
포방터시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,서대문구,2024,6,농산물
상도전통시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,동작구,2024,6,농산물
남성역골목시장,13.0,배추 1포기,,3000.0,2024-06,,전통시장,동작구,2024,6,농산물
통인시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,종로구,2024,6,농산물
서울중앙시장,13.0,배추 1포기,,4500.0,2024-06,,전통시장,중구,2024,6,농산물
화곡본동시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,강서구,2024,6,농산물
영일시장,13.0,배추 1포기,,2480.0,2024-06,,전통시장,영등포구,2024,6,농산물
약수시장 골목형 상가,13.0,배추 1포기,,4980.0,2024-06,,전통시장,중구,2024,6,농산물
약수시장 골목형 상가,13.0,배추 1포기,,2980.0,2024-06,,전통시장,중구,2024,6,농산물
성대전통시장,13.0,배추 1포기,,3400.0,2024-06,,전통시장,동작구,2024,6,농산물
행당시장상점가,13.0,배추 1포기,,4300.0,2024-06,,전통시장,성동구,2024,6,농산물
백련시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,서대문구,2024,6,농산물
길동복조리시장,13.0,배추 1포기,,4000.0,2024-06,3포기 12000,전통시장,강동구,2024,6,농산물
둔촌역전통시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강동구,2024,6,농산물
뚝도시장,13.0,배추 1포기,,3980.0,2024-06,,전통시장,성동구,2024,6,농산물
돌곶이시장,13.0,배추 1포기,,4333.0,2024-06,"13,000원/3통(1망)",전통시장,성북구,2024,6,농산물
정릉시장,13.0,배추 1포기,,3667.0,2024-06,"11,000원/3통(1망)",전통시장,성북구,2024,6,농산물
성동용답상가시장,13.0,배추 1포기,,4330.0,2024-06,,전통시장,성동구,2024,6,농산물
구로시장,13.0,배추 1포기,,6000.0,2024-06,,전통시장,구로구,2024,6,농산물
수유재래시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강북구,2024,6,농산물
이촌종합시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,용산구,2024,6,농산물
만리시장,13.0,배추 1포기,,3500.0,2024-06,,전통시장,용산구,2024,6,농산물
공릉동 도깨비시장,13.0,배추 1포기,,3266.0,2024-06,3포기 9800원. 할인,전통시장,노원구,2024,6,농산물
영천시장,13.0,배추 1포기,,4300.0,2024-06,,전통시장,서대문구,2024,6,농산물
까치산시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강서구,2024,6,농산물
남대문시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,중구,2024,6,농산물
남부골목시장,13.0,배추 1포기,,6000.0,2024-06,,전통시장,강서구,2024,6,농산물
연서시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,은평구,2024,6,농산물
증산종합시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,은평구,2024,6,농산물
도곡시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,강남구,2024,6,농산물
방이시장,13.0,배추 1포기,,5000.0,2024-06,,전통시장,송파구,2024,6,농산물
마천중앙시장,13.0,배추 1포기,,4300.0,2024-06,,전통시장,송파구,2024,6,농산물
마포·공덕시장,13.0,배추 1포기,,3633.0,2024-06,3포기  10900,전통시장,마포구,2024,6,농산물
청량리종합시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,동대문구,2024,6,농산물
경동시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,동대문구,2024,6,농산물
우림시장,13.0,배추 1포기,,4000.0,2024-06,,전통시장,중랑구,2024,6,농산물
백년시장,13.0,배추 1포기,,4000.0,2024-06,"12,000원/3통(망)",전통시장,강북구,2024,6,농산물
솔샘시장,13.0,배추 1포기,,4000.0,2024-06,3개 12000,전통시장,강북구,2024,6,농산물
사가정시장,13.0,배추 1포기,,4270.0,2024-06,,전통시장,중랑구,2024,6,농산물
중랑동부시장,13.0,배추 1포기,,3300.0,2024-06,,전통시장,중랑구,2024,6,농산물
장위전통시장,13.0,배추 1포기,,1000.0,2024-05,알배추,전통시장,성북구,2024,5,농산물
가리봉시장,13.0,배추 1포기,,4333.0,2024-05,3포기13000,전통시장,구로구,2024,5,농산물
오목교중앙시장,13.0,배추 1포기,,4600.0,2024-05,,전통시장,양천구,2024,5,농산물
백학시장,13.0,배추 1포기,,5000.0,2024-05,,전통시장,중구,2024,5,농산물
신중앙시장,13.0,배추 1포기,,4670.0,2024-05,,전통시장,중구,2024,5,농산물
장미원골목시장,13.0,배추 1포기,,4500.0,2024-05,,전통시장,강북구,2024,5,농산물
미성동도깨비시장,13.0,배추 1포기,,5000.0,2024-05,,전통시장,관악구,2024,5,농산물
대조시장,13.0,배추 1포기,,5000.0,2024-05,,전통시장,은평구,2024,5,농산물
대림시장,13.0,배추 1포기,,4800.0,2024-05,,전통시장,은평구,2024,5,농산물
은행나무시장,13.0,배추 1포기,,3333.0,2024-05,1망10000,전통시장,금천구,2024,5,농산물
인왕시장,13.0,배추 1포기,,4000.0,2024-05,,전통시장,서대문구,2024,5,농산물
관악신사시장(신림4동),13.0,배추 1포기,,4500.0,2024-05,,전통시장,관악구,2024,5,농산물
인헌시장,13.0,배추 1포기,,3500.0,2024-05,,전통시장,관악구,2024,5,농산물
신영시장,13.0,배추 1포기,,6000.0,2024-05,,전통시장,양천구,2024,5,농산물
목동깨비시장(목3동시장),13.0,배추 1포기,,6000.0,2024-05,,전통시장,양천구,2024,5,농산물
청담삼익시장,13.0,배추 1포기,,5000.0,2024-05,,전통시장,강남구,2024,5,농산물
노룬산골목시장,13.0,배추 1포기,,3330.0,2024-05,,전통시장,광진구,2024,5,농산물
자양골목시장,13.0,배추 1포기,,6000.0,2024-05,,전통시장,광진구,2024,5,농산물
남문시장,13.0,배추 1포기,,7000.0,2024-05,,전통시장,금천구,2024,5,농산물
비단길현대시장,13.0,배추 1포기,,5500.0,2024-05,,전통시장,금천구,2024,5,농산물
숭인시장,13.0,배추 1포기,,5000.0,2024-05,,전통시장,강북구,2024,5,농산물
신창시장,13.0,배추 1포기,,7000.0,2024-05,,전통시장,도봉구,2024,5,농산물
용문시장,13.0,배추 1포기,,4330.0,2024-05,,전통시장,용산구,2024,5,농산물
창신골목시장,13.0,배추 1포기,,4670.0,2024-05,,전통시장,종로구,2024,5,농산물
강남개포시장,13.0,배추 1포기,,5300.0,2024-05,15900원 3개,전통시장,강남구,2024,5,농산물
창동골목시장,13.0,배추 1포기,,5000.0,2024-05,"15,000원/3통(1망)",전통시장,도봉구,2024,5,농산물
영동전통시장,13.0,배추 1포기,,4133.0,2024-05,12500원 3개,전통시장,강남구,2024,5,농산물
쌍문시장,13.0,배추 1포기,,3000.0,2024-05,,전통시장,도봉구,2024,5,농산물
새마을시장,13.0,배추 1포기,,4270.0,2024-05,,전통시장,송파구,2024,5,농산물
풍납시장,13.0,배추 1포기,,3930.0,2024-05,,전통시장,송파구,2024,5,농산물
대명여울빛거리시장,13.0,배추 1포기,,4000.0,2024-05,,전통시장,금천구,2024,5,농산물
신원시장(신림1동),13.0,배추 1포기,,5000.0,2024-05,햇배추1망15000,전통시장,관악구,2024,5,농산물
마포농수산물시장,13.0,배추 1포기,,4330.0,2024-05,"1망,3포기,13.000원",전통시장,마포구,2024,5,농산물
남부종합시장,13.0,배추 1포기,,4000.0,2024-05,,전통시장,서초구,2024,5,농산물
남대문시장,13.0,배추 1포기,,4000.0,2024-05,,전통시장,중구,2024,5,농산물
금남시장,13.0,배추 1포기,,3666.0,2024-05,,전통시장,성동구,2024,5,농산물
목사랑시장(목4동시장),13.0,배추 1포기,,5890.0,2024-05,,전통시장,양천구,2024,5,농산물
송화(벽화)시장,13.0,배추 1포기,,2980.0,2024-05,,전통시장,강서구,2024,5,농산물
광장시장,13.0,배추 1포기,,6000.0,2024-05,햇배추,전통시장,종로구,2024,5,농산물
상계중앙시장,13.0,배추 1포기,,3500.0,2024-05,,전통시장,노원구,2024,5,농산물
통인시장,13.0,배추 1포기,,4000.0,2024-05,,전통시장,종로구,2024,5,농산물
